Date,^DJI
2011-12-31,0.04685299319345382
2012-12-31,0.05700880123911012
2013-12-31,0.23590669914654772
2014-12-31,0.0840393724330959
2015-12-31,-0.022876754382650355
2016-12-31,0.15240943402909513
2017-12-31,0.24331150735780604
2018-12-31,-0.06028634544759737
2019-12-31,0.22239980256456904
2020-12-31,0.060192305896842324
2021-12-31,0.20230387384979487
2022-12-31,-0.09396755740982465
2023-12-31,0.13740695853109863
2024-12-31,0.12882636547713378
